lrknummer,naam,type,gemeente,bezoekdatum,jaar,kleur,kvk_vestiging,adres,postcode,plaats,Longitude,Latitude,lrk_url,houder/_text,houder_vanaf,geschillencommissie,kindplaatsen,soort,status
302630582,BSO De Oceaan,BSO,Amsterdam,1-11-12,2012,geel,,Spaarndammerplantsoen 58 A,1013XT,Amsterdam,4.875925,52.3903534,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30843,,,,,,Niet meer geregistreerd
641682967,Het Speelhol,PSZ,Amsterdam,3-11-12,2012,geel,21906815,Oranje Nassaulaan 4,1075AN,Amsterdam,4.8633448,52.3550518,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96564,Combiwel Ondernemend Welzijn B.V.,12/31/2002,Aangesloten per 07-01-2016,30,Peuterspeelzaal,Geregistreerd
297630829,Partou kindercentrum De Gruthut,KDV,Amsterdam,4-11-12,2012,oranje,,Albert Camuslaan 38,1102WJ,Amsterdam,4.941587,52.3223602,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32004,,,,,,Niet meer geregistreerd
185311490,de blauwe sprinkhaan,KDV,Amsterdam,4-11-12,2012,geel,,Henri Dunantstraat 68,1066AX,Amsterdam,4.8316877,52.3482186,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32184,,,,,,Niet meer geregistreerd
193854740,IJsterk Kresj Lindengracht,KDV,Amsterdam,4-11-12,2012,geel,20987714,Anjeliersstraat 35,1015ND,Amsterdam,4.8847359,52.3780003,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30883,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,49,Kinderdagverblijf,Geregistreerd
199753015,Caleido Kidzz,KDV,Amsterdam,5-11-12,2012,oranje,,Pieter Calandlaan 887,1069SC,Amsterdam,4.7992886,52.3516142,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=66776,,,,,,Niet meer geregistreerd
808370418,De Weijde Blick,KDV,Amsterdam,5-11-12,2012,groen,,Termietergouw 4,1027AD,Amsterdam,4.9612264,52.4095951,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31327,,,,,,Niet meer geregistreerd
190664952,BSO Het Groeikasteel,BSO,Amsterdam,7-11-12,2012,geel,21270414,Albardakade 7,1067DD,Amsterdam,4.8027275,52.3780284,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=32025,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,36,Buitenschoolse opvang,
228182888,Happy Faces,KDV,Amsterdam,7-11-12,2012,oranje,,Amstelveenseweg 49,1075VT,Amsterdam,4.8558248,52.3542004,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31900,,,,,,Niet meer geregistreerd
162385882,Stichting Joodse Kindergemeenschap Cheider,PSZ,Amsterdam,7-11-12,2012,rood,221910,Zeelandstraat 11,1082BV,Amsterdam,4.8789341,52.3267993,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96573,Stichting Joodse Kindergemeenschap Cheider,02/15/2009,Aangesloten per 03-12-2015,15,Peuterspeelzaal,Geregistreerd
223595925,Kinderdagverblijf 't Speelkasteel,KDV,Amsterdam,9-11-12,2012,rood,,Van Ostadestraat 350,1073TZ,Amsterdam,4.9017591,52.3536964,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32591,,,,,,Niet meer geregistreerd
192661073,Kinderopvang De Carrousel,BSO,Amsterdam,12-11-12,2012,oranje,19511329,Eerste Oosterparkstraat 14,1091HB,Amsterdam,4.908343,52.3556468,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31110,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,60,Buitenschoolse opvang,
138536910,Kinderopvang Allkidsz,BSO,Amsterdam,12-11-12,2012,rood,,Pieter Calandlaan 1073,1069SE,Amsterdam,4.7960239,52.3509778,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31073,,,,,,Niet meer geregistreerd
280896396,Kidz & Friends,KDV,Amsterdam,12-11-12,2012,rood,9114653,Hogevecht 138 c,1102HG,Amsterdam,4.9568834,52.3096636,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31329,Kinderdagverblijf Kidz & Friends,03/11/2008,Aangesloten per 10-06-2016,44,Kinderdagverblijf,Geregistreerd
128411612,Fareeda Playkids,KDV,Amsterdam,14-11-12,2012,rood,,Hogevecht 188 A,1102HK,Amsterdam,4.9595354,52.3101314,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32697,,,,,,Niet meer geregistreerd
555235531,Jepie Pikin,KDV,Amsterdam,14-11-12,2012,rood,,Maasdrielhof 67,1106LX,Amsterdam,4.9626194,52.3009927,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32237,,,,,,Niet meer geregistreerd
483068299,Club BSO SamSamy,BSO,Amsterdam,15-11-12,2012,rood,,Ben van Meerendonkstraat 57,1087LB,Amsterdam,5.0079161,52.3513701,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30998,,,,,,Niet meer geregistreerd
853939561,Bilderdijkpark,BSO,Amsterdam,16-11-12,2012,rood,31607101,Bilderdijkpark 10,1052SB,Amsterdam,4.8688757,52.3716406,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31221,Stichting Buitenschoolse opvang Bilderdijkpark,09/21/2007,Aangesloten per 26-11-2015,20,Buitenschoolse opvang,
219947673,Kinderopvang Dapperdam,KDV,Amsterdam,16-11-12,2012,rood,19511442,Reinwardtstraat 350,1093LA,Amsterdam,4.9292301,52.3614097,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31954,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,61,Kinderdagverblijf,Geregistreerd
322066724,Kinderdagverblijf Het Amsterdamse Poortje B.V.,KDV,Amsterdam,19-11-12,2012,rood,9860304,Boeninlaan 286,1102TP,Amsterdam,4.9438969,52.3187109,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32014,Kinderdagverblijf Het Amsterdamse Poortje B.V.,12/04/2005,Aangesloten per 31-03-2016,25,Kinderdagverblijf,Geregistreerd
151113555,Brabbel Kids,BSO,Amsterdam,19-11-12,2012,rood,,Gravestein 22,1103BH,Amsterdam,4.9679794,52.3233734,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30711,,,,,,Niet meer geregistreerd
100248640,2 Voices-Parkside,KDV,Amsterdam,20-11-12,2012,groen,17256,Zocherstraat 68,1054MA,Amsterdam,4.8552671,52.3566426,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30806,2 Voices B.V.,09/14/2012,Aangesloten per 03-12-2015,52,Kinderdagverblijf,Geregistreerd
198910216,BSO Scouting Frankendael,BSO,Amsterdam,20-11-12,2012,oranje,20836198,Kamerlingh Onneslaan 9,1097DE,Amsterdam,4.9285741,52.3510264,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30724,BSO De Beukelseberg B.V.,08/07/2008,Aangesloten per 28-01-2016,40,Buitenschoolse opvang,
127382343,Partou BSO Tweede Boerhaavestraat 47,BSO,Amsterdam,21-11-12,2012,geel,19591705,Tweede Boerhaavestraat 47,1091AL,Amsterdam,4.9135242,52.359811,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31869,Partou B.V.,01/17/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
312995040,Levantjes Kinderopvang B.V.,BSO,Amsterdam,22-11-12,2012,geel,17791065,Albatrospad 111,1021TR,Amsterdam,4.9223311,52.3879504,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30890,Levantjes Kinderopvang B.V.,02/25/2008,Aangesloten per 17-12-2015,50,Buitenschoolse opvang,
637541182,Partou KDV Louise Wentstraat 188,KDV,Amsterdam,23-11-12,2012,geel,19591810,Louise Wentstraat 188,1018MS,Amsterdam,4.9225561,52.3650777,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32067,Partou B.V.,01/23/2014,Aangesloten per 29-12-2015,46,Kinderdagverblijf,Geregistreerd
122849085,Buitenschoolse opvang Villa de Meer,BSO,Amsterdam,26-11-12,2012,geel,,Anfieldroad 110,1098WD,Amsterdam,4.9479196,52.3435141,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31587,,,,,,Niet meer geregistreerd
164081549,Bizzi Lizzi's Preschool,KDV,Amsterdam,27-11-12,2012,rood,8925178,Van Hilligaertstraat 23 H,1072JX,Amsterdam,4.8881964,52.3498205,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32626,,05/15/2008,Aangesloten per 05-04-2016,14,Kinderdagverblijf,Geregistreerd
747965298,CompaNanny BSO WFC B.V.,BSO,Amsterdam,28-11-12,2012,geel,20374879,Koningin Wilhelminaplein 13,1062HH,Amsterdam,4.8411274,52.3545559,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=65893,CompaNanny BSO WFC B.V.,02/02/2006,Aangesloten per 18-01-2016,58,Buitenschoolse opvang,
133289424,Kinderopvang Di√´go,KDV,Amsterdam,29-11-12,2012,oranje,,Jacob Krusestraat 62,1106ZL,Amsterdam,4.995303,52.3004315,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32657,,,,,,Niet meer geregistreerd
198176569,Bambini,BSO,Amsterdam,29-11-12,2012,geel,21284482,Arent Janszoon Ernststraat 663,1082LG,Amsterdam,4.8745916,52.3319126,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31217,Kinderdagverblijf Bambini B.V.,07/25/2008,Aangesloten per 21-04-2016,60,Buitenschoolse opvang,
210414844,KDV Europakids B.V.,KDV,Amsterdam,29-11-12,2012,oranje,,Europaplein 61,1078GW,Amsterdam,4.8924573,52.342765,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32024,,,,,,Niet meer geregistreerd
389795525,Kinderopvang 't Sparrenest,KDV,Amsterdam,29-11-12,2012,rood,19511507,Sparrenweg 48,1091HR,Amsterdam,4.9159163,52.3571153,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=79391,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,76,Kinderdagverblijf,Geregistreerd
118295135,Charyfa B.V.,KDV,Amsterdam,29-11-12,2012,rood,,Van Hogendorpstraat 195 hs,1051CA,Amsterdam,4.8714498,52.3825716,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31032,,,,,,Niet meer geregistreerd
203853660,AKROS BSO De Pionier,BSO,Amsterdam,30-11-12,2012,geel,20631979,Admiralengracht 301,1056EB,Amsterdam,4.8552837,52.3736295,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31707,Akros Kinderopvang,01/01/2005,Aangesloten per 18-12-2015,20,Buitenschoolse opvang,
186018551,Buitenschoolse opvang de Platanen,BSO,Amsterdam,30-11-12,2012,oranje,,Elandsstraat 154 A,1016SJ,Amsterdam,4.8783386,52.3697771,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30734,,,,,,Niet meer geregistreerd
688589212,KinderRijk kinderdagverblijf Boechorststraat,KDV,Amsterdam,1-12-12,2012,geel,24144045,Van der Boechorststraat 13,1081BT,Amsterdam,4.8623473,52.3326498,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32356,KinderRijk Dagopvang B.V.,01/01/2015,Aangesloten per 20-01-2016,90,Kinderdagverblijf,Geregistreerd
457474993,De Banne,KDV,Amsterdam,1-12-12,2012,oranje,13603078,Spyridon Louisweg 12,1034WR,Amsterdam,4.9188364,52.4045009,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31331,TintelTuin B.V.,01/01/2005,Niet aangesloten,62,Kinderdagverblijf,Geregistreerd
952252569,Kindercentrum De Morgenstond,KDV,Amsterdam,1-12-12,2012,rood,7581831,Kampina 7,1025DD,Amsterdam,4.9405259,52.4030658,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32658,,07/10/2009,Aangesloten per 04-03-2016,35,Kinderdagverblijf,Geregistreerd
176939209,Kinderopvang Poppedeintje,KDV,Amsterdam,1-12-12,2012,geel,20812507,Nieuwendammerdijk 349,1023BK,Amsterdam,4.9413821,52.3909896,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=54594,Kinderopvang Poppedeintje B.V.,07/23/2010,Aangesloten per 27-05-2016,46,Kinderdagverblijf,Geregistreerd
214303640,BSO de Bengel,BSO,Amsterdam,3-12-12,2012,geel,,Admiraal de Ruijterweg 84,1056GN,Amsterdam,4.8599625,52.3716286,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30903,,,,,,Niet meer geregistreerd
208971014,Bambini,KDV,Amsterdam,3-12-12,2012,rood,21284245,Arent Janszoon Ernststraat 665 A,1082LG,Amsterdam,4.874269,52.3319022,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32069,Kinderdagverblijf Bambini B.V.,01/01/2005,Aangesloten per 21-04-2016,32,Kinderdagverblijf,Geregistreerd
333516709,BSO Luna,BSO,Amsterdam,4-12-12,2012,rood,9032290,Kinkerstraat 3 bg,1053DB,Amsterdam,4.8748312,52.3679153,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=54730,,10/09/2010,Aangesloten per 07-06-2016,20,Buitenschoolse opvang,
111862164,Stichting Kinderdagverblijf Schreuder,BSO,Amsterdam,4-12-12,2012,groen,26899892,Van de Veldestraat 10,1071CW,Amsterdam,4.8799015,52.3589707,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31646,Stichting Kinderdagverblijf Schreuder,01/01/2005,Aangesloten per 21-12-2015,40,Buitenschoolse opvang,
224832499,Stichting Kinderdagverblijf Schreuder,KDV,Amsterdam,4-12-12,2012,groen,26899892,Van de Veldestraat 10,1071CW,Amsterdam,4.8799015,52.3589707,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32337,Stichting Kinderdagverblijf Schreuder,01/01/2005,Aangesloten per 21-12-2015,13,Kinderdagverblijf,Geregistreerd
179970641,"Kinderdagverblijf ""Billie""",KDV,Amsterdam,4-12-12,2012,groen,8397252,Westerpark 1 B,1013RR,Amsterdam,4.8816556,52.3857841,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372,,01/01/2005,Aangesloten per 11-12-2015,52,Kinderdagverblijf,Geregistreerd
867561257,Villa Kadijken,BSO,Amsterdam,6-12-12,2012,oranje,,Geschutswerf 14 18,1018BX,Amsterdam,4.9204,52.36671,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=32199,,,,,,Niet meer geregistreerd
214357168,'t Twiske,KDV,Amsterdam,6-12-12,2012,geel,,Cosmariumstraat 18,1035VT,Amsterdam,4.9015706,52.420085,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31357,,,,,,Niet meer geregistreerd
750901287,Snuffie Lekstraat,KDV,Amsterdam,6-12-12,2012,groen,8349908,Lekstraat 8,1079EN,Amsterdam,4.9083351,52.3454907,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32428,,11/23/2009,Aangesloten per 28-01-2016,10,Kinderdagverblijf,Geregistreerd
612378275,AKROS BSO Joop Westerweel,BSO,Amsterdam,9-12-12,2012,oranje,20631952,Balboaplein 44,1057VS,Amsterdam,4.8561925,52.3688611,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31686,Akros Kinderopvang,06/10/2006,Aangesloten per 18-12-2015,40,Buitenschoolse opvang,
154407690,Partou KDV Arent Janszoon Ernststr 134,KDV,Amsterdam,11-12-12,2012,geel,19589905,Arent Janszoon Ernststraat 134,1082LP,Amsterdam,4.8778542,52.3326996,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31931,Partou B.V.,09/01/2014,Aangesloten per 29-12-2015,46,Kinderdagverblijf,Geregistreerd
793494540,Kinderdagverblijf Bartele,KDV,Amsterdam,12-12-12,2012,rood,,Trompenburgstraat 103 hs,1079TS,Amsterdam,4.9106632,52.3440081,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32303,,,,,,Niet meer geregistreerd
135840156,Kinderdagverblijf OASE,KDV,Amsterdam,12-12-12,2012,geel,10047166,Minahassastraat 37,1094RT,Amsterdam,4.9351845,52.3605518,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30782,Kinderdagverblijf OASE,05/15/2007,Aangesloten per 10-03-2016,23,Kinderdagverblijf,Geregistreerd
819381408,Partou KDV Nieuwe Laan 4,KDV,Amsterdam,13-12-12,2012,geel,,Nieuwe Laan 4,1068BZ,Amsterdam,4.7996579,52.3625183,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32078,,,,,,Niet meer geregistreerd
129248022,Kindercentrum WereldKids,KDV,Amsterdam,13-12-12,2012,geel,18175872,Tweede Constantijn Huygensstraat 12,1054CT,Amsterdam,4.8721191,52.3642039,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31793,WereldKids Amsterdam B.V.,01/01/2005,Aangesloten per 27-01-2016,46,Kinderdagverblijf,Geregistreerd
164034067,De Kleine Wereld Willemsparkweg,KDV,Amsterdam,13-12-12,2012,geel,20129483,Willemsparkweg 52 H,1071HJ,Amsterdam,4.8757053,52.3574968,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31439,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,Aangesloten per 08-02-2016,26,Kinderdagverblijf,Geregistreerd
469708645,Buitenschoolse opvang 't Sparrenhonk,BSO,Amsterdam,14-12-12,2012,oranje,,Tweede Oosterparkstraat 227,1092BL,Amsterdam,4.9227542,52.3587691,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=79977,,,,,,Niet meer geregistreerd
940403134,BSO De Groeiplaneet,BSO,Amsterdam,17-12-12,2012,geel,21395004,Oostakkerstraat 56,1066HP,Amsterdam,4.817317,52.3444133,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31982,Impuls Kinderopvang B.V.,01/12/2011,Aangesloten per 11-01-2016,34,Buitenschoolse opvang,
243942011,Happy Faces,KDV,Amsterdam,17-12-12,2012,oranje,,Overtoom 542,1054LM,Amsterdam,4.857623,52.3584956,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31879,,,,,,Niet meer geregistreerd
153141098,Happy Faces,KDV,Amsterdam,17-12-12,2012,oranje,,Zocherstraat 39,1054LS,Amsterdam,4.8573144,52.3573343,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31877,,,,,,Niet meer geregistreerd
315142303,IJsterk De Platanen,KDV,Amsterdam,17-12-12,2012,oranje,20988265,Elandsstraat 154 A,1016SJ,Amsterdam,4.8783386,52.3697771,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30891,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,48,Kinderdagverblijf,Geregistreerd
620106670,Kinderdagverblijf de Pyramide,KDV,Amsterdam,18-12-12,2012,rood,,Spaarndammerplantsoen 58 A,1013XT,Amsterdam,4.875925,52.3903534,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31022,,,,,,Niet meer geregistreerd
111769280,Kinderopvang 't Zonnehoekje,KDV,Amsterdam,18-12-12,2012,rood,,Gloriantstraat 1,1055CS,Amsterdam,4.8537417,52.3785209,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32096,,,,,,Niet meer geregistreerd
191759053,Kinderopvang 't Zonnehoekje B.V.,KDV,Amsterdam,18-12-12,2012,rood,2085380,Paramaribostraat 43 H,1058VG,Amsterdam,4.8542509,52.3605743,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32099,Kinderopvang 't Zonnehoekje B.V.,01/13/2010,Aangesloten per 01-02-2016,14,Kinderdagverblijf,Geregistreerd
280635254,Stadvinders WG Terrein,BSO,Amsterdam,18-12-12,2012,geel,3436187,Ite Boeremastraat 1,1054PP,Amsterdam,4.8694225,52.3625384,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=79081,Natuurfontein VOF,01/01/2016,Niet aangesloten,88,Buitenschoolse opvang,
119067249,Kinderdagverblijf De Kleine Zeester,BSO,Amsterdam,19-12-12,2012,geel,70815,Sieg Vaz Diasstraat 2,1063HM,Amsterdam,4.8244008,52.3817733,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=66697,,09/22/2010,Aangesloten per 12-01-2016,36,Buitenschoolse opvang,
177396660,Kinderdagverblijf De Kleine Zeester,KDV,Amsterdam,19-12-12,2012,geel,70815,Sieg Vaz Diasstraat 2,1063HM,Amsterdam,4.8244008,52.3817733,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=42893,,09/30/2010,Aangesloten per 12-01-2016,55,Kinderdagverblijf,Geregistreerd
193013563,Woest Zuid Arsenal,BSO,Amsterdam,19-12-12,2012,groen,21250561,IJsbaanpad 50,1076CV,Amsterdam,4.8514354,52.3423738,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=66578,Woest Zuid B.V.,11/08/2010,Aangesloten per 29-12-2015,30,Buitenschoolse opvang,
133827951,BSO De Waterval,BSO,Amsterdam,19-12-12,2012,oranje,20988966,Van Hallstraat 10,1051HH,Amsterdam,4.8703917,52.3826751,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30848,Brood & Spelen Kinderopvang B.V.,01/09/2014,Aangesloten per 04-01-2016,140,Buitenschoolse opvang,
551031074,Little Universe School B.V.,KDV,Amsterdam,24-12-12,2012,groen,23060654,Jan Luijkenstraat 29,1071CK,Amsterdam,4.8802349,52.3593406,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81465,Little Universe School B.V.,07/21/2011,Aangesloten per 12-01-2016,23,Kinderdagverblijf,Geregistreerd
781112369,'t Schoenertje,KDV,Amsterdam,24-12-12,2012,oranje,,Schoenerstraat 11,1034XZ,Amsterdam,4.9076961,52.4046451,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31325,,,,,,Niet meer geregistreerd
619009664,Voorschool Prof. Dr. H. Kraemer,PSZ,Amsterdam,2-01-13,2013,geel,74810,Nieuwe Laan 34,1068BZ,Amsterdam,4.7990521,52.3628119,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98859,Stichting Amsterdamse Oecumenische Scholengemeenschap,10/12/2014,Aangesloten per 15-04-2016,60,Peuterspeelzaal,Geregistreerd
555235531,Jepie Pikin,KDV,Amsterdam,3-01-13,2013,oranje,,Maasdrielhof 67,1106LX,Amsterdam,4.9626194,52.3009927,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32237,,,,,,Niet meer geregistreerd
161507864,KDV Wereldkind,KDV,Amsterdam,7-01-13,2013,geel,,J.H. Hisgenpad 13,1025WK,Amsterdam,4.9267684,52.4005775,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=88774,,,,,,Niet meer geregistreerd
