X,Y,gml_id,datum,tijd,identificatieNummeraanduiding,identificatieAdresseerbaarObject,straatnaam,huisnummer,postcode,plaats,activiteitCode,activiteitOmschrijving,huisletter
197074.55,355328.211,V_000000095303_8424,20100712,94616627,957200000004550,957010000120390,Andersonweg,50,6041JE,Roermond,8424,Politie,
189108.649,418148.402,V_000003857611_8411,11111111,120150111,944200000205815,944010000205816,Raadhuisplein,6,6585AP,Mook,8411,Algemeen overheidsbestuur,
206711.36,372144.721,V_000000095265_8424,20100712,94616627,983200000087813,983010000087813,Maasstraat,2,5935AL,Steyl,8424,Politie,
201161,385610,V_000000095397_8424,20100712,94616627,1507200000011964,1507010000005861,Venrayseweg,20,5961AG,Horst,8424,Politie,
195361,412331,V_000000095389_8424,20100712,94616627,907200000011096,907010000011096,Europaplein,5,6591AV,Gennep,8424,Politie,
195982.767,392534.09,V_000000095370_8424,20100712,94616627,984200000021789,984010000306648,Leunseweg,4,5802CH,Venray,8424,Politie,
112720,501332,V_000007708807_86921,11111111,120150111,479200000055751,479010000053470,Albert Schweitzerstraat,4,1561GE,Krommenie,86921,Gezondheidscentra,
207989.773,375792.312,V_000000095273_8424,20100712,94616627,983200000074000,983010000074000,van Bornestraat,1,5921XT,Venlo,8424,Politie,
146526,457769,V_000026458810_8411,20130115,151832743,355200000776035,355010000776036,Zandbergenlaan,2,3712BZ,Huis ter Heide,8411,Algemeen overheidsbestuur,
147938,470250,V_000026458829_8411,20130115,151832743,308200000010105,308010000002389,Drakenburgerweg,21,3741GK,Baarn,8411,Algemeen overheidsbestuur,
196112.603,376769.233,V_000000095400_8424,20100712,94616627,1507201000008985,1507011000019043,Medegebroekweg,11,5977NR,Evertsoord,8424,Politie,
200257,360441,V_000000095311_8424,20100712,94616627,957200000027866,957010000133538,Markt,19,6071JD,Swalmen,8424,Politie,
190976,362164,V_000000095362_8424,20100712,94616627,1640200000076024,1640010000000276,Biesstraat,21,6093AB,Heythuysen,8424,Politie,
135335.566,448100.794,V_000026458837_8411,20130115,151832743,356200000032678,356010000062163,Utrechthaven,1,3433PN,Nieuwegein,8411,Algemeen overheidsbestuur,
132733.651,446968.633,V_000026458845_8411,20130115,151832743,353200000015539,353010000015508,Archimedesstraat,3,3401JB,IJsselstein,8411,Algemeen overheidsbestuur,
92946.9,451267.8,V_000000048046_8411,20100604,111058114,637200000244564,637010000244565,Louis Braillelaan,80,2719EK,Zoetermeer,8411,Algemeen overheidsbestuur,
112720,501332,V_000007708807_86911,11111111,120150111,479200000055751,479010000053470,Albert Schweitzerstraat,4,1561GE,Krommenie,86911,Praktijken van verloskundigen,
149542.004,465922.933,V_000026458802_8411,20130115,151832743,342200000017644,342010000017557,Lange Brinkweg,81,3764AB,Soest,8411,Algemeen overheidsbestuur,
125258,479824,V_000020633017_8425,20100720,153208661,363200000410440,363010000698931,Karspeldreef,16,1101CK,Amsterdam Zuidoost,8425,Brandweer,
151194.416,435438.833,V_000008177309_8425,11111111,120150111,214200000010598,214010000010598,Graafschapsstraat,3,4116GE,Buren,8425,Brandweer,
117989.48,479365.307,V_000015305678_8411,11111111,120150111,362200000017947,362010002017947,Laan Nieuwer-Amstel,1,1182JR,Amstelveen,8411,Algemeen overheidsbestuur,
164071,439706,V_000008177325_8425,11111111,120150111,214200000010596,214010000010596,Verbrughweg,2,4033GP,Lienden,8425,Brandweer,
122427,486178,V_000020632940_8412,20100720,152146557,363200000215683,363010000755223,Nieuwe Achtergracht,100,1018WT,Amsterdam,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
108710,520430,V_000000280003_8425,20101006,112540543,373200000004924,373010000004924,Karel de Grotelaan,21,1861KH,Bergen (NH),8425,Brandweer,
122427,486178,V_000020632940_8425,20100720,152146557,363200000215683,363010000755223,Nieuwe Achtergracht,100,1018WT,Amsterdam,8425,Brandweer,
104053,514761,V_000000280038_8425,20101006,112540543,373200000012097,373010000012097,Pieter Schotsmanstraat,10,1931AR,Egmond aan Zee,8425,Brandweer,
109186,524623,V_000000280208_8425,20101006,112540543,373200000018994,373010000018994,Nieuwedam,2,1871BL,Schoorl,8425,Brandweer,
131220.17,496348.515,V_000011567422_8411,11111111,120150111,852200000006436,852010000005935,Pierebaan,3,1141GV,Monnickendam,8411,Algemeen overheidsbestuur,
122427,486178,V_000020632940_86925,20100720,152146557,363200000215683,363010000755223,Nieuwe Achtergracht,100,1018WT,Amsterdam,86925,Ambulancediensten en centrale posten,
157592,440859,V_000008177287_8411,11111111,120150111,214200000010593,214010000010593,De Wetering,1,4021VZ,Maurik,8411,Algemeen overheidsbestuur,
147969,440194,V_000008177295_8425,11111111,120150111,214200000010599,214010000010599,Speulmanweg,2,4112NA,Beusichem,8425,Brandweer,
157707.206,441492.724,V_000008177376_8425,11111111,120150111,214200000010597,214010000010597,Homoetsestraat,12,4021HH,Maurik,8425,Brandweer,
92916.1,452680.48,V_000015181006_8413,11111111,120150111,637200000209542,637010000209543,Ierlandlaan,21,2713HG,Zoetermeer,8413,Openbaar bestuur op het gebied van het bedrijfsleven,
163770,439744,V_000008177414_8411,11111111,120150111,214200000010376,214010000010376,Voorstraat,6,4033AD,Lienden,8411,Algemeen overheidsbestuur,A
225027,572756,V_000003361438_8411,11111111,120150111,1699200000013619,1699010000010552,Raadhuisstraat,1,9301AA,Roden,8411,Algemeen overheidsbestuur,
237127.389,438320.454,V_000004938763_8411,11111111,120150111,197200000045294,197010000034587,Markt,7,7121CS,Aalten,8411,Algemeen overheidsbestuur,
117744,495232,V_000007709072_86921,11111111,120150111,479200000033964,479010000027594,Bristolroodstraat,164,1503NZ,Zaandam,86921,Gezondheidscentra,
82143.876,450646.875,V_000000213365_8412,20100901,103533208,603200000016499,603010000014302,Sir Winston Churchillln,293,2288DC,Rijswijk,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
164358,432229,V_000008288887_8411,11111111,120150111,668200000003483,668010000003483,van Heemstraweg,48,6658KH,Beneden-Leeuwen,8411,Algemeen overheidsbestuur,
117744,495232,V_000007709072_86911,11111111,120150111,479200000033964,479010000027594,Bristolroodstraat,164,1503NZ,Zaandam,86911,Praktijken van verloskundigen,
174511.26,387069.102,V_000005380030_8411,11111111,120150111,794200000091875,794010000135927,Churchill-laan,109,5705BK,Helmond,8411,Algemeen overheidsbestuur,
174218.038,387540.404,V_000005380057_8411,11111111,120150111,794200000082527,794010000126594,Smalstraat,2,5701NX,Helmond,8411,Algemeen overheidsbestuur,
174243.993,387624.755,V_000005380073_8411,11111111,120150111,794200000048832,794010000092987,Penningstraat,53,5701MZ,Helmond,8411,Algemeen overheidsbestuur,
118788,494420,V_000007709137_86911,11111111,120150111,479200000046852,479010000040441,Geuzenpad,3,1504NZ,Zaandam,86911,Praktijken van verloskundigen,
173772.344,387578.789,V_000005380022_8411,11111111,120150111,794200000048501,794010000092656,Zuid Koninginnewal,4,5701NT,Helmond,8411,Algemeen overheidsbestuur,
112798.823,517467.014,V_000008288801_86925,11111111,120150111,361200000103497,361010000107346,Hertog Aalbrechtweg,5,1823DL,Alkmaar,86925,Ambulancediensten en centrale posten,
112798.823,517467.014,V_000008288801_8425,11111111,120150111,361200000103497,361010000107346,Hertog Aalbrechtweg,5,1823DL,Alkmaar,8425,Brandweer,
116406,494800,V_000007709145_86923,11111111,120150111,479200000002630,479010000000278,Vinkenstraat,58,1506CN,Zaandam,86923,Preventieve gezondheidszorg (geen arbobegeleiding),A
173778.731,387520.096,V_000005380006_8411,11111111,120150111,794200000085259,794010000129326,Weg op den Heuvel,35,5701NV,Helmond,8411,Algemeen overheidsbestuur,
163967.86,432802.861,V_000008288879_8411,11111111,120150111,668200000001896,668010000001896,Dijkstraat,11,6658AG,Beneden-Leeuwen,8411,Algemeen overheidsbestuur,
81826.989,450733.198,V_000000213373_8412,20100901,103533208,603200000003937,603010000003339,Dr H. Colijnlaan,341,2283XL,Rijswijk,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
118788,494420,V_000007709137_86921,11111111,120150111,479200000046852,479010000040441,Geuzenpad,3,1504NZ,Zaandam,86921,Gezondheidscentra,
132550.417,500534.396,V_000007709005_86911,11111111,120150111,385200000005259,385010000005259,Heideweg,1,1132DA,Volendam,86911,Praktijken van verloskundigen,b
132550.417,500534.396,V_000007709005_86921,11111111,120150111,385200000005259,385010000005259,Heideweg,1,1132DA,Volendam,86921,Gezondheidscentra,b
131281.46,496479.409,V_000007709048_86921,11111111,120150111,852200000008143,852010000006233,Swaensborch,11,1141VZ,Monnickendam,86921,Gezondheidscentra,
173339.017,387671.121,V_000005379989_8411,11111111,120150111,794200000049323,794010000093478,Frans Joseph van Thielpark,1,5707BX,Helmond,8411,Algemeen overheidsbestuur,
236424.282,436740.674,V_000004938704_8411,11111111,120150111,197200000040284,197010000007913,Derde Broekdijk,1,7122LA,Aalten,8411,Algemeen overheidsbestuur,E
122904.616,506611.832,V_000007708947_86911,11111111,120150111,370200000000417,370010000000581,Prinses Beatrixpark,54,1462JN,Middenbeemster,86911,Praktijken van verloskundigen,
131281.46,496479.409,V_000007709048_86911,11111111,120150111,852200000008143,852010000006233,Swaensborch,11,1141VZ,Monnickendam,86911,Praktijken van verloskundigen,
144769.402,487271.601,V_000021696241_8412,20110106,141112381,34200000047058,34010000040490,Boomgaardweg,4,1326AC,Almere,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
230766.451,430835.579,V_000004938712_8411,11111111,120150111,197200000046739,197010000032500,Raadhuisstraat,8,7091CK,Dinxperlo,8411,Algemeen overheidsbestuur,
237008.47,438144.906,V_000004938739_8411,11111111,120150111,197200000047815,197010000006338,Stationsstraat,8,7122AS,Aalten,8411,Algemeen overheidsbestuur,
157747,482056,V_000021696195_8412,20110106,141112381,50200000358697,50010000358698,Bosruiterweg,36,3897LV,Zeewolde,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
171320.154,519630.206,V_000021696179_8412,20110106,141112381,184200000004963,184010000005285,Vlechttuinen,1,8322BA,Urk,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
180002,523987,V_000021696217_8412,20110106,141112381,171200000016909,171010000016909,Nagelerweg,3,8304AB,Emmeloord,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
178961,524505,V_000021696225_8412,20110106,141112381,171200000015317,171010000015317,Kometenlaan,1,8303CN,Emmeloord,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
161178.29,501571.182,V_000021696209_8412,20110106,141112381,995200000798362,995010000798363,Gordiaandreef,99,8233AB,Lelystad,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
120020.29,454874.41,V_000021806217_8425,20110119,124014544,632200000055070,632010000055070,Boerendijk,34,3442AH,Woerden,8425,Brandweer,
151510.767,442910.875,V_000021806225_8425,20110119,124014544,352200000015088,352010000002275,Hordenweg,4,3961KC,Wijk bij Duurstede,8425,Brandweer,
144733,462170,V_000021806241_8425,20110119,124014544,355200000753879,355010000753880,Dolderseweg,164,3734BN,Den Dolder,8425,Brandweer,
0,0,V_000023021535_8411,20110713,144501079,599010000390327,599010000390327,Wijnbrugstraat,1,3011XW,Rotterdam,8411,Algemeen overheidsbestuur,
117686.5,458178.25,V_000021806209_8425,20110119,124014544,632200000016317,632010000016317,Hoofdweg,101,3474JB,Zegveld,8425,Brandweer,
197614.272,329578.174,V_000022074821_8412,20110222,152810921,899200000291957,899010000291958,Boschstraat,18,6442PB,Brunssum,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",A
93064.55,436976.2,V_000023021888_8411,20110713,145742477,599200000525200,599010000043967,Wijnhaven,69,3011WJ,Rotterdam,8411,Algemeen overheidsbestuur,
92932.85,437024.48,V_000023021861_8411,20110713,145742477,599200000210423,599010000043972,Blaak,34,3011TA,Rotterdam,8411,Algemeen overheidsbestuur,
138376.953,457570.056,V_000021805784_8425,20110119,121347050,344200000133090,344010000027385,Sartreweg,11,3573PW,Utrecht,8425,Brandweer,
128253,489479,V_000024421995_8425,20120215,165345463,363200000088008,363010000625743,Dorpsweg Ransdorp,33,1028BK,Amsterdam,8425,Brandweer,
116005.534,472797.802,V_000024422010_8425,20120215,165345463,451200000158876,451010000006682,Zijdelweg,1,1421TB,Uithoorn,8425,Brandweer,
93126.46,437086.3,V_000023022027_8411,20110713,150223673,599200000210399,599010000222958,Blaak,16,3011TA,Rotterdam,8411,Algemeen overheidsbestuur,
94291.3,437190.88,V_000001587218_8411,11111111,120150111,599200000357932,599010000046987,Maasboulevard,123,3063GK,Rotterdam,8411,Algemeen overheidsbestuur,
269482,580403,V_000023573651_8411,20111010,113408340,1895200000018475,1895010000018472,Kerkeweg,1,9684TT,Finsterwolde,8411,Algemeen overheidsbestuur,A
264567,580298,V_000023573635_8411,20111010,113408340,1895200000016535,1895010000005018,Dollardweg,2,9681DA,Midwolda,8411,Algemeen overheidsbestuur,
265550,574338,V_000023573643_8411,20111010,113408340,1895200000003652,1895010000008813,Johan Modastraat,6,9671CD,Winschoten,8411,Algemeen overheidsbestuur,
84092.73,447529.992,V_000001587234_8411,11111111,120150111,503200000039159,503010000021807,Phoenixstraat,32,2611AL,Delft,8411,Algemeen overheidsbestuur,
177271.223,362917.642,V_000020702299_8411,20100702,123041292,988200000030572,988010000018806,Beekstraat,54,6001GJ,Weert,8411,Algemeen overheidsbestuur,
76670.117,435652.783,V_000022493344_8411,20110421,115526423,599200015015235,599010015008771,Jan van Goyenstraat,1,3181HR,Rozenburg,8411,Algemeen overheidsbestuur,
133246,589895,V_000006831036_85201,11111111,120150111,96200000384140,96010000384141,Vuurboetsplein,7,8899AP,Vlieland,85201,Basisonderwijs voor leerplichtigen,
134071,590357,V_000006831044_85312,11111111,120150111,96200000386338,96010000386339,Lutinelaan,3,8899BD,Vlieland,85312,Voorbereidend middelbaar beroepsonderwijs,
133693,590050,V_000006831028_8425,11111111,120150111,96200000384278,96010000384279,Willem de Vlaminghweg,43,8899AT,Vlieland,8425,Brandweer,
134197.384,590190.912,V_000006831060_8411,11111111,120150111,96200000385172,96010000385173,Boslaan,1,8899BM,Vlieland,8411,Algemeen overheidsbestuur,
92946.9,451267.8,V_000000049204_8411,20100604,124527454,637200000244564,637010000244565,Louis Braillelaan,80,2719EK,Zoetermeer,8411,Algemeen overheidsbestuur,
124960,388305,V_000000235997_8411,20100611,105550672,1723200000004289,1723010000004289,Willibrordplein,1,5131AV,Alphen,8411,Algemeen overheidsbestuur,
265118.63,575709.013,V_000024469505_85522,20120223,125510132,1895200000005474,1895010000015330,Jachtlaan,19,9675JA,Winschoten,85522,Kunstzinnige vorming van amateurs (geen dansscholen),A
133552,589904,V_000006830994_8411,11111111,120150111,96200000384128,96010000384129,Dorpsstraat,148,8899AN,Vlieland,8411,Algemeen overheidsbestuur,
121681.499,429013.125,V_000014052474_32991,11111111,120150111,689200000001935,689010000001108,A.M.A. van Langeraadweg,4,3381LB,Giessenburg,32991,Sociale werkvoorziening,
133557,589883,V_000006830986_8411,11111111,120150111,96200000384472,96010000384473,Dorpsstraat,127,8899AE,Vlieland,8411,Algemeen overheidsbestuur,
91741.2,465961.3,V_000000006556_8411,20100527,120609781,579200000004740,579010000004740,Rhijngeesterstraatweg,13,2342AN,Oegstgeest,8411,Algemeen overheidsbestuur,
192252,438860,V_000000305693_8425,20101006,130728047,1705200000109626,1705010000000564,Kampstuk,21,6852AC,Huissen,8425,Brandweer,
92546.6,468175.7,V_000000006548_8411,20100527,120609781,579200000003443,579010000003443,Haarlemmerstraatweg,30,2343LB,Oegstgeest,8411,Algemeen overheidsbestuur,
195281.308,432704.7,V_000000305677_8425,20101006,130728047,1705200000105193,1705010000026716,Dorpstraat,72,6691BA,Gendt,8425,Brandweer,a
217479.383,458402.389,V_000023715022_8411,20111102,101335231,1876200000012331,1876010001012331,Rondweg,6,7251RV,Vorden,8411,Algemeen overheidsbestuur,
197340,434029,V_000000305669_8425,20101006,130728047,1705200000118623,1705010000024986,Vijzelpad,9,6686BV,Doornenburg,8425,Brandweer,
189960,433631,V_000000305596_8412,20101006,130728047,1705200000110157,1705010000022113,Kinkelenburglaan,6,6681BJ,Bemmel,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
121024,487347,V_000020632266_84231,20100720,123422248,363200000268561,363010000810006,Singel,250,1016AB,Amsterdam,84231,Rechtspraak,
190876,436201,V_000000305650_8412,20101006,130728047,1705200000112191,1705010000022399,Lingewal,6,6681LJ,Bemmel,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",a
135302,590128,V_000006831001_8411,11111111,120150111,96200000386210,96010000386211,Fortweg,1,8899CC,Vlieland,8411,Algemeen overheidsbestuur,A
92946.9,451267.8,V_000000048704_8411,20100604,120210146,637200000244564,637010000244565,Louis Braillelaan,80,2719EK,Zoetermeer,8411,Algemeen overheidsbestuur,
145044.098,598088.872,V_000001990810_8411,11111111,120150111,93200000219158,93010000219159,Nieuwe dijk,10,8881HC,West-Terschelling,8411,Algemeen overheidsbestuur,
