collection_date,owms_label,owms_uri,don_uri,don_label,afkorting,endDate,parent,type,opvolger_label
24/08/2016,Breda,http://standaarden.overheid.nl/owms/terms/Breda_(gemeente),https://data.overheid.nl/overheidsorganisatie/breda,Breda,,,,Gemeente,
24/08/2016,Brederwiede,http://standaarden.overheid.nl/owms/terms/Brederwiede_(gemeente),https://data.overheid.nl/overheidsorganisatie/brederwiede,Brederwiede,,31/12/00,,Gemeente,Steenwijk
24/08/2016,Breukelen,http://standaarden.overheid.nl/owms/terms/Breukelen_(gemeente),https://data.overheid.nl/overheidsorganisatie/breukelen,Breukelen,,31/12/10,,Gemeente,Stichtse Vecht
24/08/2016,Brielle,http://standaarden.overheid.nl/owms/terms/Brielle_(gemeente),https://data.overheid.nl/overheidsorganisatie/brielle,Brielle,,,,Gemeente,
24/08/2016,Broekhuizen,http://standaarden.overheid.nl/owms/terms/Broekhuizen_(gemeente),https://data.overheid.nl/overheidsorganisatie/broekhuizen,Broekhuizen,,31/12/00,,Gemeente,Horst aan de Maas
24/08/2016,Bronckhorst,http://standaarden.overheid.nl/owms/terms/Bronckhorst,,,,,,Gemeente,
24/08/2016,Brummen,http://standaarden.overheid.nl/owms/terms/Brummen,,,,,,Gemeente,
24/08/2016,Brunssum,http://standaarden.overheid.nl/owms/terms/Brunssum_(gemeente),https://data.overheid.nl/overheidsorganisatie/brunssum,Brunssum,,,,Gemeente,
24/08/2016,Belastingsamenwerking Gemeenten en Waterschappen,http://standaarden.overheid.nl/owms/terms/BsGW,,,BsWG,,,Regionaal samenwerkingsorgaan,
24/08/2016,Belastingsamenwerking West-Brabant,http://standaarden.overheid.nl/owms/terms/bswwbr,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Bunnik,http://standaarden.overheid.nl/owms/terms/Bunnik_(gemeente),https://data.overheid.nl/overheidsorganisatie/bunnik,Bunnik,,,,Gemeente,
24/08/2016,Bunschoten,http://standaarden.overheid.nl/owms/terms/Bunschoten_(gemeente),https://data.overheid.nl/overheidsorganisatie/bunschoten,Bunschoten,,,,Gemeente,
24/08/2016,Bureau beëdigde tolken en vertalers,http://standaarden.overheid.nl/owms/terms/Bureau_beedigde_tolken_en_vertalers,,,,,,Overheidsorganisatie,
24/08/2016,Bureau Beheer Landbouwgronden,http://standaarden.overheid.nl/owms/terms/Bureau_Beheer_Landbouwgronden,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Bureau Financieel Toezicht,http://standaarden.overheid.nl/owms/terms/Bureau_Financieel_Toezicht,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Buren,http://standaarden.overheid.nl/owms/terms/Buren_(gemeente),https://data.overheid.nl/overheidsorganisatie/buren,Buren,,,,Gemeente,
24/08/2016,Bussum,http://standaarden.overheid.nl/owms/terms/Bussum_(gemeente),https://data.overheid.nl/overheidsorganisatie/bussum,Bussum,,31/12/15,,Gemeente,Gooise Meren
24/08/2016,Bedrijfsvoeringsorganisatie West Betuwe,http://standaarden.overheid.nl/owms/terms/bvowb,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Capelle aan den IJssel,http://standaarden.overheid.nl/owms/terms/Capelle_aan_den_IJssel_(gemeente),https://data.overheid.nl/overheidsorganisatie/capelle-aan-den-ijssel,Capelle aan den IJssel,,,,Gemeente,
24/08/2016,Castricum,http://standaarden.overheid.nl/owms/terms/Castricum_(gemeente),https://data.overheid.nl/overheidsorganisatie/castricum,Castricum,,,,Gemeente,
24/08/2016,College bescherming persoonsgegevens,http://standaarden.overheid.nl/owms/terms/cbp,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centraal Afvalverwijderingsbedrijf Westfriesland,http://standaarden.overheid.nl/owms/terms/Centraal_Afvalverwijderingsbedrijf_Westfriesland,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Centraal Bureau voor de Statistiek,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centraal Fonds voor de Volkshuisvesting,http://standaarden.overheid.nl/owms/terms/Centraal_Fonds_voor_de_Volkshuisvesting,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centraal Informatiepunt Beroepen Gezondheidszorg,http://standaarden.overheid.nl/owms/terms/Centraal_Informatiepunt_Beroepen_Gezondheidszorg,,,CIBG,,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Volkshuisvesting,_Ruimtelijke_Ordening_en_Milieubeheer",Dienst,
24/08/2016,Centraal Justitieel Incassobureau,http://standaarden.overheid.nl/owms/terms/Centraal_Justitieel_Incassobureau,,,CJIB,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Veiligheid_en_Justitie,Dienst,
24/08/2016,Centraal orgaan Opvang Asielzoekers,http://standaarden.overheid.nl/owms/terms/Centraal_orgaan_Opvang_Asielzoekers,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centraal Planbureau,http://standaarden.overheid.nl/owms/terms/Centraal_Planbureau,https://data.overheid.nl/overheidsorganisatie/centraal-planbureau-cpb,Centraal Planbureau (CPB),CPB,,,Overheidsorganisatie,
24/08/2016,Central Veterinary Institute,http://standaarden.overheid.nl/owms/terms/Central_Veterinary_Institute,,,,,,Overheidsorganisatie,
24/08/2016,Centrale Archief Selectiedienst,http://standaarden.overheid.nl/owms/terms/Centrale_Archief_Selectiedienst,,,CAS,01/01/11,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Centrale Commissie Dierproeven,http://standaarden.overheid.nl/owms/terms/Centrale_Commissie_Dierproeven,,,,,,Overheidsorganisatie,
24/08/2016,Centrale Commissie voor Mensgebonden Onderzoek,http://standaarden.overheid.nl/owms/terms/Centrale_Commissie_voor_Mensgebonden_Onderzoek,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centrale Financiën Instelling,http://standaarden.overheid.nl/owms/terms/Centrale_Financien_Instelling,,,CFI,,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Onderwijs,_Cultuur_en_Wetenschap",Dienst,
24/08/2016,Centrale Landinrichtingscommissie,http://standaarden.overheid.nl/owms/terms/Centrale_Landinrichtingscommissie,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Centrale organisatie Werk en Inkomen,http://standaarden.overheid.nl/owms/terms/Centrale_organisatie_Werk_en_Inkomen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centrale Raad van Beroep,http://standaarden.overheid.nl/owms/terms/Centrale_Raad_van_Beroep,,,,,,Rechterlijke macht,
24/08/2016,Centrum Arbeidsverhoudingen,http://standaarden.overheid.nl/owms/terms/Centrum_Arbeidsverhoudingen,,,COAP,,,Overheidsorganisatie,
24/08/2016,Certificerende - en keuringsinstanties arbeidsomstandigheden (Cluster),http://standaarden.overheid.nl/owms/terms/Certificerende_-_en_keuringsinstanties_arbeidsomstandigheden_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Centraal Nautisch Beheer Noordzeekanaalgebied,http://standaarden.overheid.nl/owms/terms/cnbnzk,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Cocensus,http://standaarden.overheid.nl/owms/terms/cocen,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Coevorden,http://standaarden.overheid.nl/owms/terms/Coevorden_(gemeente),https://data.overheid.nl/overheidsorganisatie/coevorden,Coevorden,,,,Gemeente,
24/08/2016,College Bescherming persoonsgegevens,http://standaarden.overheid.nl/owms/terms/College_bescherming_persoonsgegevens,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College Bescherming Persoonsgegevens,http://standaarden.overheid.nl/owms/terms/College_Bescherming_Persoonsgegevens_(adviescollege),,,,,,Adviescollege,
24/08/2016,College Bouw Ziekenhuisvoorzieningen,http://standaarden.overheid.nl/owms/terms/College_Bouw_Ziekenhuisvoorzieningen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College gerechtelijk deskundigen,http://standaarden.overheid.nl/owms/terms/College_gerechtelijk_deskundigen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College Sanering Ziekenhuisvoorzieningen,http://standaarden.overheid.nl/owms/terms/College_Sanering_Ziekenhuisvoorzieningen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College Tarieven Gezondheidszorg,http://standaarden.overheid.nl/owms/terms/College_Tarieven_Gezondheidszorg,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College ter Beoordeling van Geneesmiddelen,http://standaarden.overheid.nl/owms/terms/College_ter_Beoordeling_van_Geneesmiddelen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College van Beroep voor het bedrijfsleven,http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven,,,,,,Rechterlijke macht,
24/08/2016,College van Toezicht Auteursrechten en naburige rechten,http://standaarden.overheid.nl/owms/terms/College_van_Toezicht_Auteursrechten_en_naburige_rechten,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College van Toezicht op de kansspelen,http://standaarden.overheid.nl/owms/terms/College_van_Toezicht_op_de_kansspelen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College van Toezicht op de Zorgverzekeringen,http://standaarden.overheid.nl/owms/terms/College_van_Toezicht_op_de_Zorgverzekeringen,,,CTZ,30/09/06,,Zelfstandig bestuursorgaan,Nederlandse Zorgautoriteit
24/08/2016,College voor de Toelating van Bestrijdingsmiddelen,http://standaarden.overheid.nl/owms/terms/College_voor_de_Toelating_van_Bestrijdingsmiddelen,,,,16/02/07,,Zelfstandig bestuursorgaan,College voor de toelating van gewasbeschermingsmiddelen en biociden
24/08/2016,College_voor_Examens,http://standaarden.overheid.nl/owms/terms/College_voor_Examens,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,College voor Zorgverzekeringen,http://standaarden.overheid.nl/owms/terms/College_voor_Zorgverzekeringen,,,CVZ,,,Zelfstandig bestuursorgaan,Zorginstituut Nederland
24/08/2016,Commissariaat voor de Media,http://standaarden.overheid.nl/owms/terms/Commissariaat_voor_de_Media,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie Algemene Oorlogsongevallenregeling Indonesië,http://standaarden.overheid.nl/owms/terms/Commissie_Algemene_Oorlogsongevallenregeling_Indonesie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie bedreigde uitheemse dier- en plantensoorten,http://standaarden.overheid.nl/owms/terms/Commissie_bedreigde_uitheemse_dier-_en_plantensoorten,,,,,,Adviescollege,
24/08/2016,Commissie Eindtermen Accountantsopleiding,http://standaarden.overheid.nl/owms/terms/Commissie_Eindtermen_Accountantsopleiding,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie Ekkart,http://standaarden.overheid.nl/owms/terms/Commissie_Ekkart,https://data.overheid.nl/overheidsorganisatie/commissie-ekkart,Commissie Ekkart,,,,Adviescollege,
24/08/2016,Commissie Gelijke Behandeling,http://standaarden.overheid.nl/owms/terms/Commissie_Gelijke_Behandeling,https://data.overheid.nl/overheidsorganisatie/commissie-gelijke-behandeling,Commissie Gelijke Behandeling,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie Hoeksche Waard,http://standaarden.overheid.nl/owms/terms/Commissie_Hoeksche_Waard,https://data.overheid.nl/overheidsorganisatie/commissie-hoeksche-waard,Commissie Hoeksche Waard,,,,Regionaal samenwerkingsorgaan,Samenwerkingsorgaan Hoeksche Waard
24/08/2016,Commissie Regionaal Overleg Luchthaven Schiphol,http://standaarden.overheid.nl/owms/terms/Commissie_Regionaal_Overleg_Luchthaven_Schiphol,,,CROS,,,Regionaal samenwerkingsorgaan,
24/08/2016,Commissie Schadefonds Geweldsmisdrijven,http://standaarden.overheid.nl/owms/terms/Commissie_Schadefonds_Geweldsmisdrijven,,,,,http://standaarden.overheid.nl/owms/terms/sfgm,Zelfstandig bestuursorgaan,
24/08/2016,Commissie Stuurliedenexamens,http://standaarden.overheid.nl/owms/terms/Commissie_Stuurliedenexamens,https://data.overheid.nl/overheidsorganisatie/commissie-stuurliedenexamens,Commissie Stuurliedenexamens,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie van Advies inzake Volkenrechtelijke Vraagstukken,http://standaarden.overheid.nl/owms/terms/Commissie_van_Advies_inzake_Volkenrechtelijke_Vraagstukken,,,,,,Adviescollege,
24/08/2016,Commissie van beheer van de Dienst geneeskundige Verzorging Politie,http://standaarden.overheid.nl/owms/terms/Commissie_van_beheer_van_de_Dienst_geneeskundige_Verzorging_Politie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie voor de Examens van scheepswerktuigkundigen,http://standaarden.overheid.nl/owms/terms/Commissie_voor_de_Examens_van_scheepswerktuigkundigen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissie voor de milieueffectrapportage,http://standaarden.overheid.nl/owms/terms/Commissie_voor_de_milieueffectrapportage,,,,,,Adviescollege,
24/08/2016,Commissie voor de Zeevisvaartexamens,http://standaarden.overheid.nl/owms/terms/Commissie_voor_de_Zeevisvaartexamens,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Commissies voor de Gebiedsaanwijzing (Cluster),http://standaarden.overheid.nl/owms/terms/Commissies_voor_de_Gebiedsaanwijzing_(Cluster),,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Commissies voor de samenstelling van de verplichte rassenlijsten (Cluster),http://standaarden.overheid.nl/owms/terms/Commissies_voor_de_samenstelling_van_de_verplichte_rassenlijsten_(Cluster),,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Consumentenautoriteit,http://standaarden.overheid.nl/owms/terms/Consumentenautoriteit,,,,31/03/13,,Overheidsorganisatie,Autoriteit Consument en Markt
24/08/2016,CP-ICT,http://standaarden.overheid.nl/owms/terms/CP-ICT,,,,,,Overheidsorganisatie,
24/08/2016,Cranendonck,http://standaarden.overheid.nl/owms/terms/Cranendonck,,,,,,Gemeente,
24/08/2016,Cromstrijen,http://standaarden.overheid.nl/owms/terms/Cromstrijen,,,,,,Gemeente,
24/08/2016,College voor de toelating van gewasbeschermingsmiddelen en biociden,http://standaarden.overheid.nl/owms/terms/CTGB,https://data.overheid.nl/overheidsorganisatie/college-voor-de-toelating-van-gewasbeschermingsmiddelen-en-biociden,College voor de toelating van gewasbeschermingsmiddelen en biociden,,,,Zelfstandig bestuursorgaan,
24/08/2016,Cuijk,http://standaarden.overheid.nl/owms/terms/Cuijk_(gemeente),https://data.overheid.nl/overheidsorganisatie/cuijk,Cuijk,,,,Gemeente,
24/08/2016,Culemborg,http://standaarden.overheid.nl/owms/terms/Culemborg_(gemeente),https://data.overheid.nl/overheidsorganisatie/culemborg,Culemborg,,,,Gemeente,
24/08/2016,Parket centrale verwerking openbaar ministerie,http://standaarden.overheid.nl/owms/terms/cvom,,,CVOM,,http://standaarden.overheid.nl/owms/terms/Openbaar_Ministerie,Dienst,
24/08/2016,Dalfsen,http://standaarden.overheid.nl/owms/terms/Dalfsen_(gemeente),https://data.overheid.nl/overheidsorganisatie/dalfsen,Dalfsen,,,,Gemeente,
24/08/2016,Dantumadeel,http://standaarden.overheid.nl/owms/terms/Dantumadeel,,,,31/12/08,,Gemeente,Dantumadiel
24/08/2016,Dantumadiel,http://standaarden.overheid.nl/owms/terms/Dantumadiel,,,,,,Gemeente,
24/08/2016,DCMR Milieudienst Rijnmond,http://standaarden.overheid.nl/owms/terms/DCMR_Milieudienst_Rijnmond,https://data.overheid.nl/overheidsorganisatie/dcmr-milieudienst-rijnmond,DCMR Milieudienst Rijnmond,,,,Regionaal samenwerkingsorgaan,
24/08/2016,DDFK-gemeenten,http://standaarden.overheid.nl/owms/terms/ddfkgem,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,De Bilt,http://standaarden.overheid.nl/owms/terms/De_Bilt_(gemeente),https://data.overheid.nl/overheidsorganisatie/de-bilt,De Bilt,,,,Gemeente,
24/08/2016,De Drechtsteden,http://standaarden.overheid.nl/owms/terms/De_Drechtsteden,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,De Fryske Marren,http://standaarden.overheid.nl/owms/terms/De_Fryske_Marren,,,,,,Gemeente,
24/08/2016,De Kompanjie,http://standaarden.overheid.nl/owms/terms/De_Kampanjie,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,De Lier,http://standaarden.overheid.nl/owms/terms/De_Lier_(gemeente),https://data.overheid.nl/overheidsorganisatie/de-lier,De Lier,,31/12/03,,Gemeente,Westland
24/08/2016,De Marne,http://standaarden.overheid.nl/owms/terms/De_Marne,,,,,,Gemeente,
24/08/2016,De Nederlandsche Bank,http://standaarden.overheid.nl/owms/terms/De_Nederlandsche_Bank,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Regering,http://standaarden.overheid.nl/owms/terms/de_Regering,,,,,,Regering,
24/08/2016,De Ronde Venen,http://standaarden.overheid.nl/owms/terms/De_Ronde_Venen,https://data.overheid.nl/overheidsorganisatie/de-ronde-venen,De Ronde Venen,,,,Gemeente,
24/08/2016,De Waard,http://standaarden.overheid.nl/owms/terms/De_Waard,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,De Wolden,http://standaarden.overheid.nl/owms/terms/De_Wolden,,,,,,Gemeente,
24/08/2016,Defensie Telematica Organisatie,http://standaarden.overheid.nl/owms/terms/Defensie_Telematica_Organisatie,,,DTO,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Defensie,Dienst,
24/08/2016,Delft,http://standaarden.overheid.nl/owms/terms/Delft_(gemeente),https://data.overheid.nl/overheidsorganisatie/delft,Delft,,,,Gemeente,
24/08/2016,Delfzijl,http://standaarden.overheid.nl/owms/terms/Delfzijl_(gemeente),https://data.overheid.nl/overheidsorganisatie/delfzijl,Delfzijl,,,,Gemeente,
24/08/2016,Den Ham,http://standaarden.overheid.nl/owms/terms/Den_Ham_(gemeente),https://data.overheid.nl/overheidsorganisatie/den-ham,Den Ham,,31/12/00,,Gemeente,Vriezenveen
24/08/2016,Den Helder,http://standaarden.overheid.nl/owms/terms/Den_Helder_(gemeente),https://data.overheid.nl/overheidsorganisatie/den-helder,Den Helder,,,,Gemeente,
24/08/2016,Denekamp,http://standaarden.overheid.nl/owms/terms/Denekamp_(gemeente),https://data.overheid.nl/overheidsorganisatie/denekamp,Denekamp,,31/05/02,,Gemeente,Dinkelland
24/08/2016,Deurne,http://standaarden.overheid.nl/owms/terms/Deurne_(gemeente),https://data.overheid.nl/overheidsorganisatie/deurne,Deurne,,,,Gemeente,
24/08/2016,Deventer,http://standaarden.overheid.nl/owms/terms/Deventer_(gemeente),https://data.overheid.nl/overheidsorganisatie/deventer,Deventer,,,,Gemeente,
24/08/2016,Dienst Gezondheid & Jeugd Zuid-Holland Zuid,http://standaarden.overheid.nl/owms/terms/DGJZHZ,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Didam,http://standaarden.overheid.nl/owms/terms/Didam_(gemeente),https://data.overheid.nl/overheidsorganisatie/didam,Didam,,31/12/04,,Gemeente,Montferland
24/08/2016,Diemen,http://standaarden.overheid.nl/owms/terms/Diemen_(gemeente),https://data.overheid.nl/overheidsorganisatie/diemen,Diemen,,,,Gemeente,
24/08/2016,Dienst ICT Uitvoering,http://standaarden.overheid.nl/owms/terms/Dienst_ICT_Uitvoering,,,DICTU,,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Landbouw,_Natuur_en_Voedselkwaliteit",Dienst,
24/08/2016,Dienst Justitiële Inrichtingen,http://standaarden.overheid.nl/owms/terms/Dienst_Justitiele_Inrichtingen,,,DJI,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Veiligheid_en_Justitie,Dienst,
24/08/2016,Dienst Landelijk Gebied,http://standaarden.overheid.nl/owms/terms/Dienst_Landelijk_Gebied,https://data.overheid.nl/overheidsorganisatie/dienst-landelijk-gebied,Dienst Landelijk Gebied,DLG,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Economische_Zaken_Landbouw_en_Innovatie,Dienst,
24/08/2016,Dienst Publiek en Communicatie,http://standaarden.overheid.nl/owms/terms/Dienst_Publiek_en_Communicatie,https://data.overheid.nl/overheidsorganisatie/dienst-publiek-en-communicatie,Dienst Publiek en Communicatie,DPC,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Algemene_Zaken,Dienst,
24/08/2016,Dienst Regelingen,http://standaarden.overheid.nl/owms/terms/Dienst_Regelingen,,,DR,31/12/13,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Economische_Zaken_Landbouw_en_Innovatie,Dienst,Rijksdienst voor Ondernemend Nederland
24/08/2016,Dienst Sociale Zaken en Werkgelegenheid Noardwest Fryslân,http://standaarden.overheid.nl/owms/terms/Dienst_Sociale_Zaken_en_Werkgelegenheid_Noardwest_Fryslan,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Dienst Uitvoering Onderwijs,http://standaarden.overheid.nl/owms/terms/Dienst_Uitvoering_Onderwijs,https://data.overheid.nl/overheidsorganisatie/dienst-uitvoering-onderwijs,Dienst Uitvoering Onderwijs,DUO,,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Onderwijs,_Cultuur_en_Wetenschap",Dienst,
24/08/2016,Dienst Vastgoed Defensie,http://standaarden.overheid.nl/owms/terms/Dienst_Vastgoed_Defensie,,,DVD,31/12/15,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Defensie,Dienst,Rijksvastgoedbedrijf
24/08/2016,Dienst voor het kadaster en de openbare registers,http://standaarden.overheid.nl/owms/terms/Dienst_voor_het_kadaster_en_de_openbare_registers,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,"Dienst Werkbedrijf voor gesubsidieerde arbeid, activering en trajecten Midden-Langstraat",http://standaarden.overheid.nl/owms/terms/Dienst_Werkbedrijf_voor_gesubsidieerde_arbeid_activering_en_trajecten_Midden-Langstraat,,,,,,Regionaal samenwerkingsorgaan,
