afgifte datum,nummer,SGP,CAT,goederen omschrijving,D/T,Verl.,V/N,U/D,T.v.v.,land van bestemming,land van eindbestemming,oorsprong /herkomst,land van oorsprong,waarde (€),verval datum
09/01/2013,29164169,ML4a      ,A10,Lithium batterijen                                                            ,D,J,N,2,,Frankrijk                               ,Frankrijk                               ,Nederland                               ,,1456000,09/30/2014
09/01/2013,29147612,ML5b      ,A10,Delen voor long range rondzoekradar                                           ,D,J,N,2,,Thailand                                ,Thailand                                ,Nederland                               ,,690201,09/30/2014
09/01/2013,29147701,ML5b      ,B10,Delen voor short range luchtafweersystemen,T,J,V,2,28708467,Oman                                    ,Oman                                    ,Nederland                               ,,200000,09/30/2014
09/01/2013,29131783,ML5b      ,A10,Delen van rondzoekradarsystemen                                               ,D,J,N,2,,Thailand                                ,Thailand                                ,Nederland                               ,,276209,09/30/2014
09/02/2013,29309329,ML1a      ,A08,"Kogelgeweren, kalibers .222 en 8x57                                                 ",D,N,N,2,,Duitsland                               ,Duitsland                               ,Diverse landen                          ,,1300,10/31/2013
09/02/2013,29310696,ML1a      ,A08,"Combinatiegeweer, kaliber 12/7x65R                                              ",D,N,N,2,,Duitsland                               ,Duitsland                               ,Onbekend                                ,,250,10/31/2013
09/03/2013,29279578,ML10a     ,A10,Delen voor F-16 gevechtsvliegtuigen                                         ,T,N,N,2,,Chili                                   ,Chili                                   ,VS,,1596,09/30/2014
09/03/2013,29310912,ML5b      ,A10,Delen voor radar- en C3-systemen                                         ,D,N,N,2,,Polen                                   ,Polen                                   ,Nederland                               ,,4350193,09/30/2014
09/04/2013,29304017,ML10a     ,B10,Deel voor een Augusta A109 helikopter                                              ,T,N,N,2,,VS,VS,VS,,586,09/30/2014
09/04/2013,29305145,ML9c      ,A10,Kabels voor sonarsysteem                                                      ,D,N,N,2,,Canada                                  ,VS,Nederland                               ,,140949,09/30/2014
09/04/2013,29306184,ML6       ,A10,Delen voor pantservoertuigen                                                  ,D,N,V,2,28857683,Duitsland                               ,Duitsland                               ,Onbekend                                ,,680102,09/30/2014
09/04/2013,29306192,ML6       ,A10,Delen voor pantservoertuigen                                                  ,D,N,V,2,28857675,Duitsland                               ,Duitsland                               ,Onbekend                                ,,59121,09/30/2014
09/04/2013,29306206,ML6       ,A10,Delen voor pantservoertuigen                                                  ,D,N,V,2,28857667,Duitsland                               ,Duitsland                               ,Onbekend                                ,,218792,09/30/2014
09/04/2013,29309264,ML1a      ,A08,"Handvuurwapens, diverse kalibers                              ",D,N,N,2,,Denemarken                              ,Denemarken                              ,Diverse landen                          ,,2120,11/30/2013
09/06/2013,29302189,ML2a      ,A10,Delen van lanceerinrichting voor luchtdoelraketten                          ,D,N,N,2,,VS,Japan                                   ,Nederland                               ,,13095,09/30/2014
09/06/2013,29308942,ML5b      ,A10,Delen van radar- en C3-systemen                                               ,T,N,N,2,,Chili                                   ,Chili                                   ,Nederland                               ,,25000,09/30/2014
09/09/2013,29311269,ML3       ,A09,"Patronen, kaliber .223                                                        ",D,N,N,2,,Zweden                                  ,Zweden                                  ,Diverse landen                          ,,310,12/31/2013
09/10/2013,29284830,ML10d     ,A10,Delen van motoren van F-16 gevechtsvliegtuigen                                  ,T,N,N,2,,Singapore                               ,INDONESIË,VS,,33006,09/30/2014
09/12/2013,29302634,ML1a      ,A08,"Kogelgeweer, kaliber 8x57                                                    ",D,N,N,2,,Duitsland                               ,Duitsland                               ,Duitsland                               ,,1375,10/14/2013
09/12/2013,29307989,ML1a      ,A08,"Handvuurwapens, diverse kleinkalibers                                   ",D,N,N,2,,Spanje                                  ,Spanje                                  ,Diverse landen                          ,,800,11/30/2013
09/13/2013,29279594,ML11a     ,A10,Delen van communicatiesystemen                                             ,T,N,N,2,,Singapore                               ,Singapore                               ,VS,,26481,09/30/2014
09/13/2013,29276765,ML2a      ,A10,Delen voor Sea Sparrow lanceerinrichtingen                                          ,D,N,N,2,,VAE,VAE,Onbekend                                ,,3811,09/30/2014
09/13/2013,29293643,ML22      ,B09,Technologie voor radarsystemen (t.b.v. outsourcing)                                           ,D,N,N,2,,India                                   ,India                                   ,Nederland                               ,,150000,09/30/2014
09/16/2013,29286930,ML14      ,B10,Delen van militaire simulatiesystemen                                       ,D,N,N,2,,ISRAËL,India                                   ,Nederland                               ,,77790,09/30/2014
09/16/2013,29286949,ML14      ,B10,Delen van militaire simulatiesystemen                                       ,D,N,N,2,,ISRAËL,India                                   ,Nederland                               ,,77790,09/30/2014
09/17/2013,29312214,ML1a      ,A08,"Enkelloops kogelgeweer, kaliber 7x64                                          ",T,N,N,2,,Oostenrijk                              ,Oostenrijk                              ,Onbekend                                ,,1695,12/31/2013
09/17/2013,29316341,ML1a      ,A08,"Pistool, kaliber 9 mm                                                        ",T,N,N,2,,VS,VS,Onbekend                                ,,4100,10/31/2013
